zipcode,minority,companies_name,name,bi_policy_premium,pd_policy_premium,state_risk,white_non_hisp_pct,risk_difference,combined_premium
64036,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,118.0,110.3009709,83.3,162.69902910000002,273.0
64037,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,137.0,189.3419583,92.9,89.65804170000001,279.0
64040,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,168,131.0,221.3443564,95.3,77.65564359999999,299.0
64048,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,151,147.0,173.5815823,99.4,124.41841769999999,298.0
64050,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,185,158.0,250.3603711,82.1,92.63962889999999,343.0
64052,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,185,165.0,223.6147173,75.2,126.3852827,350.0
64053,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,187,158.0,247.9404495,84.4,97.0595505,345.0
64054,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,185,141.0,222.6671868,86.4,103.3328132,326.0
64055,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,158.0,217.6291655,82.8,95.3708345,313.0
64056,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,182,154.0,228.769765,75.9,107.230235,336.0
64057,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,154.0,210.2499811,78.7,103.75001889999999,314.0
64058,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,182,154.0,257.2121101,84.9,78.78788989999998,336.0
64060,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,128.0,179.1584923,95.2,77.8415077,257.0
64061,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,147.0,196.34661,95.0,105.65339,302.0
64062,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,123.0,165.2648597,95.8,117.73514030000001,283.0
64063,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,158.0,234.2543546,82.8,70.7456454,305.0
64064,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,151,171.0,221.7238243,81.1,100.27617570000001,322.0
64066,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,173,141.0,102.7020969,88.2,211.29790309999998,314.0
64067,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,123.0,140.7787239,84.6,117.22127610000001,258.0
64068,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,128.0,197.0097693,89.6,77.99023070000001,275.0
64070,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,154.0,196.3883755,95.7,117.6116245,314.0
64071,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,131.0,257.457326,86.9,20.542673999999977,278.0
64072,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,130.0,295.3511807,85.8,-5.351180699999986,290.0
64074,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,163,141.0,171.3997471,96.2,132.6002529,304.0
64075,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,165,158.0,218.7096704,90.5,104.2903296,323.0
64076,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,151,137.0,207.8751948,94.9,80.1248052,288.0
64077,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,163,141.0,258.7978945,94.4,45.202105500000016,304.0
64078,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,147.0,247.7051149,92.1,54.29488509999999,302.0
64079,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,147.0,151.6231608,89.0,130.3768392,282.0
64080,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,141.0,223.4940692,93.4,72.50593079999999,296.0
64081,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,147.0,197.6598616,82.7,91.3401384,289.0
64082,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,151,141.0,190.8141506,79.6,101.1858494,292.0
64083,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,137.0,198.5465971,86.3,80.45340289999999,279.0
64084,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,182,131.0,154.2957502,97.5,158.7042498,313.0
64085,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,123.0,204.3355969,93.4,78.66440309999999,283.0
64086,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,151,165.0,207.7950743,85.4,108.20492569999999,316.0
64088,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,173,147.0,166.7605445,94.9,153.2394555,320.0
64089,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,131.0,158.3779765,93.8,101.62202350000001,260.0
64093,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,123.0,198.3197093,84.9,71.6802907,270.0
64096,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,121.0,182.6816972,83.2,85.3183028,268.0
64097,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,151,137.0,129.8980631,96.9,158.1019369,288.0
64098,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,137.0,181.9292696,96.2,84.0707304,266.0
64101,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,249,185.0,219.6684942,58.6,214.3315058,434.0
64105,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,168,177.0,165.3623989,74.1,179.6376011,345.0
64106,TRUE,Farmers Ins Co Inc,FARMERS INS GRP,173,123.0,269.3204067,33.4,26.679593300000022,296.0
64108,TRUE,Farmers Ins Co Inc,FARMERS INS GRP,182,137.0,206.707159,42.8,112.29284100000001,319.0
64109,TRUE,Farmers Ins Co Inc,FARMERS INS GRP,187,147.0,282.2116296,33.6,51.78837040000002,334.0
64110,TRUE,Farmers Ins Co Inc,FARMERS INS GRP,182,165.0,272.2458618,46.2,74.7541382,347.0
64111,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,158.0,219.6981289,70.0,98.3018711,318.0
64112,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,151,165.0,223.2516786,86.4,92.74832140000001,316.0
64113,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,158.0,212.27589,92.4,92.72411,305.0
64114,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,163,165.0,242.7846912,77.7,85.2153088,328.0
64116,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,168,171.0,211.127927,71.6,127.872073,339.0
64117,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,173,171.0,235.4975347,73.1,108.50246530000001,344.0
64118,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,154.0,204.7372412,76.1,104.2627588,309.0
64119,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,147.0,191.0458453,82.5,110.9541547,302.0
64120,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,192,165.0,162.4187396,76.8,194.5812604,357.0
64123,TRUE,Farmers Ins Co Inc,FARMERS INS GRP,185,147.0,289.2442352,39.5,42.75576480000001,332.0
64124,TRUE,Farmers Ins Co Inc,FARMERS INS GRP,185,165.0,267.3302311,25.8,82.66976890000001,350.0
64125,TRUE,Farmers Ins Co Inc,FARMERS INS GRP,200,158.0,218.2289266,45.3,139.7710734,358.0
64126,TRUE,Farmers Ins Co Inc,FARMERS INS GRP,187,154.0,224.4679374,26.0,116.53206259999999,341.0
64127,TRUE,Farmers Ins Co Inc,FARMERS INS GRP,187,147.0,293.291458,12.3,40.70854200000002,334.0
64128,TRUE,Farmers Ins Co Inc,FARMERS INS GRP,192,147.0,312.410412,5.8,26.589587999999992,339.0
64129,TRUE,Farmers Ins Co Inc,FARMERS INS GRP,173,147.0,296.85333,40.0,23.146669999999972,320.0
64130,TRUE,Farmers Ins Co Inc,FARMERS INS GRP,221,158.0,342.511744,6.3,36.48825599999998,379.0
64131,TRUE,Farmers Ins Co Inc,FARMERS INS GRP,163,171.0,260.6292707,49.4,73.3707293,334.0
64132,TRUE,Farmers Ins Co Inc,FARMERS INS GRP,192,171.0,365.4498771,13.3,-2.4498770999999806,363.0
64133,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,154.0,253.2189263,61.2,55.78107370000001,309.0
64134,TRUE,Farmers Ins Co Inc,FARMERS INS GRP,173,171.0,292.7943937,24.7,51.2056063,344.0
64136,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,185,165.0,208.2427859,82.8,141.7572141,350.0
64137,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,163,165.0,234.0147673,50.4,93.98523270000001,328.0
64138,TRUE,Farmers Ins Co Inc,FARMERS INS GRP,151,165.0,257.3487573,43.8,58.65124270000001,316.0
64139,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,192,171.0,186.8493146,78.8,176.1506854,363.0
64145,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,168,177.0,191.9116837,80.2,153.0883163,345.0
64146,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,171.0,266.1432908,72.1,64.85670920000001,331.0
64149,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,232,165.0,180.080025,98.8,216.919975,397.0
64150,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,163,154.0,220.1752291,73.4,96.8247709,317.0
64151,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,147.0,194.5938453,77.2,87.4061547,282.0
64152,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,147.0,191.4188261,87.4,84.58117390000001,276.0
64153,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,158.0,179.062915,78.1,138.937085,318.0
64154,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,141.0,195.7375967,75.2,80.26240329999999,276.0
64155,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,141.0,196.3941321,79.7,73.60586789999999,270.0
64156,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,168,141.0,203.2252527,79.5,105.7747473,309.0
64157,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,154.0,175.6728493,87.3,113.3271507,289.0
64158,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,147.0,177.485452,73.0,104.51454799999999,282.0
64161,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,200,147.0,221.8526365,96.6,125.14736350000001,347.0
64163,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,158.0,287.9529719,71.5,12.047028099999977,300.0
64164,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,137.0,174.8337292,100.0,117.1662708,292.0
64165,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,192,165.0,70.80004895,100.0,286.19995105,357.0
64166,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,163,118.0,183.4043427,100.0,97.5956573,281.0
64167,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,130.0,250.6516966,100.0,14.348303399999992,265.0
64401,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,125.0,181.867998,95.4,103.132002,285.0
64402,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,137.0,112.9327287,95.7,159.06727130000002,272.0
64421,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,168,128.0,153.978033,94.1,142.021967,296.0
64422,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,151,137.0,104.2533719,100.0,183.7466281,288.0
64423,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,128.0,195.0628843,95.0,67.93711569999999,263.0
64424,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,118.0,75.70831799,93.6,177.29168201,253.0
64426,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,103.0,58.58654496,99.4,179.41345504,238.0
64427,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,131.0,87.9745952,93.2,198.0254048,286.0
64428,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,119.0,98.42644903,95.2,167.57355096999999,266.0
64429,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,151,121.0,148.2702569,82.9,123.72974310000001,272.0
64430,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,131.0,93.15715884,97.3,184.84284116,278.0
64431,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,151,114.0,71.091171309999993,98.0,193.90882869,265.0
64432,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,123.0,215.469697,95.0,49.530303,265.0
64434,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,147.0,55.39447188,96.9,246.60552812,302.0
64436,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,165,123.0,81.60094892,99.7,206.39905108,288.0
64437,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,114.0,73.50949971,96.7,182.49050029,256.0
64438,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,123.0,120.2890688,98.1,149.7109312,270.0
64439,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,131.0,137.2547612,86.5,135.7452388,273.0
64440,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,151,117.0,327.7667755,98.7,-59.766775499999994,268.0
64441,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,128.0,93.7150838,100.0,189.2849162,283.0
64442,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,110.0,42.61286307,99.2,196.38713693,239.0
64443,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,128.0,214.6887461,94.5,60.3112539,275.0
64444,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,154.0,176.7273489,98.3,112.27265109999999,289.0
64446,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,118.0,66.11359198,97.3,180.88640802,247.0
64448,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,131.0,160.7342733,100.0,112.26572669999999,273.0
64449,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,137.0,202.4127546,100.0,89.5872454,292.0
64451,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,107.0,124.8448367,97.2,117.1551633,242.0
64453,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,137.0,123.5433884,100.0,142.4566116,266.0
64454,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,141.0,165.065508,94.5,110.934492,276.0
64455,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,123.0,80.69299491,98.0,189.30700509000002,270.0
64456,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,114.0,88.91021445,98.1,172.08978555,261.0
64457,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,128.0,241.7554784,100.0,28.244521600000013,270.0
64458,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,107.0,34.66725716,100.0,214.33274284,249.0
64459,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,141.0,152.7839097,96.9,148.2160903,301.0
64461,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,128.0,174.6637171,98.2,100.33628289999999,275.0
64463,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,128.0,103.3899536,98.1,153.6100464,257.0
64465,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,123.0,199.5477975,92.8,83.4522025,283.0
64466,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,117.0,144.0970842,99.2,127.90291579999999,272.0
64467,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,163,114.0,43.43219098,93.7,233.56780902,277.0
64468,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,117.0,123.0449661,91.8,122.9550339,246.0
64469,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,117.0,124.3533947,98.0,127.6466053,252.0
64470,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,117.0,86.28812268,97.0,165.71187731999999,252.0
64471,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,128.0,74.37659817,99.5,188.62340183,263.0
64473,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,121.0,90.4865554,96.0,165.5134446,256.0
64474,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,121.0,228.2482077,96.3,21.751792300000005,250.0
64475,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,163,121.0,140.0630095,97.3,143.9369905,284.0
64476,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,110.0,124.0052064,100.0,120.9947936,245.0
64477,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,141.0,173.8370129,86.3,102.16298710000001,276.0
64479,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,117.0,113.0772801,98.8,150.9227199,264.0
64480,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,128.0,142.9258628,100.0,120.0741372,263.0
64481,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,114.0,95.86084167,98.6,153.13915833,249.0
64482,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,114.0,87.52718563,96.7,173.47281436999998,261.0
64483,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,147.0,94.18827661,99.1,194.81172339,289.0
64484,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,123.0,105.3713864,99.0,164.6286136,270.0
64485,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,131.0,174.4794736,96.2,91.5205264,266.0
64486,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,165.0,81.40385965,98.4,218.59614034999998,300.0
64487,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,118.0,150.2290701,96.1,102.7709299,253.0
64489,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,131.0,107.6527847,98.6,152.34721530000002,260.0
64490,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,130.0,127.8946841,98.8,162.1053159,290.0
64491,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,119.0,78.28773489,96.6,187.71226511,266.0
64492,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,128.0,114.8567446,97.6,148.1432554,263.0
64493,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,114.0,83.87418887,95.3,185.12581113,269.0
64494,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,154.0,155.0072428,98.7,140.9927572,296.0
64496,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,165,119.0,147.3387097,100.0,136.6612903,284.0
64497,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,118.0,130.0565484,99.1,116.9434516,247.0
64498,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,114.0,186.7493015,98.2,62.2506985,249.0
64499,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,154.0,296.4432078,100.0,12.556792200000018,309.0
64501,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,173,141.0,236.9758633,75.0,77.02413670000001,314.0
64503,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,128.0,188.1811032,88.6,81.8188968,270.0
64504,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,121.0,195.1654427,83.0,72.8345573,268.0
64505,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,137.0,192.185743,89.3,86.814257,279.0
64506,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,131.0,197.0623797,86.3,62.93762029999999,260.0
64507,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,163,121.0,213.3736805,84.1,70.6263195,284.0
64601,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,107.0,135.2701382,94.2,106.72986180000001,242.0
64620,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,128.0,95.68957346,95.1,167.31042653999998,263.0
64622,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,118.0,63.09985115,99.8,196.90014885,260.0
64623,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,130.0,120.4095238,98.4,144.5904762,265.0
64624,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,103.0,144.9859763,95.9,113.0140237,258.0
64625,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,125.0,107.0308642,91.7,152.9691358,260.0
64628,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,119.0,124.9685804,93.9,129.0314196,254.0
64630,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,119.0,68.12940276,96.6,185.87059724,254.0
64631,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,123.0,106.0542482,96.3,145.94575179999998,252.0
64632,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,119.0,105.8590259,98.6,155.1409741,261.0
64633,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,131.0,133.3554214,93.8,126.64457859999999,260.0
64635,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,151,110.0,124.2031525,91.3,136.7968475,261.0
64636,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,130.0,172.5109715,95.1,92.48902849999999,265.0
64637,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,168,114.0,169.5211571,94.5,112.47884289999999,282.0
64638,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,114.0,160.0514628,97.7,82.9485372,243.0
64639,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,114.0,150.0117534,84.9,105.9882466,256.0
64640,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,147.0,126.3155014,97.2,155.68449859999998,282.0
64641,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,118.0,84.1884296,97.3,188.8115704,273.0
64642,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,137.0,124.199257,98.9,167.800743,292.0
64643,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,121.0,113.4553957,97.4,136.5446043,250.0
64644,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,128.0,168.3200492,96.1,94.6799508,263.0
64645,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,125.0,163.8024521,99.2,96.19754789999999,260.0
64646,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,163,137.0,48.54633241,100.0,251.45366759,300.0
64647,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,168,137.0,62.05506319,100.0,242.94493681,305.0
64648,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,128.0,117.0541597,96.3,170.9458403,288.0
64649,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,131.0,136.3767393,94.7,129.6232607,266.0
64650,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,117.0,70.07341882,97.1,193.92658118,264.0
64651,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,121.0,65.44621604,94.2,184.55378396,250.0
64652,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,119.0,45.10076344,96.2,215.89923656,261.0
64653,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,123.0,64.05406541,99.1,187.94593458999998,252.0
64654,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,128.0,157.4363636,89.1,112.56363640000001,270.0
64655,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,141.0,60.87445534,96.3,215.12554466,276.0
64656,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,114.0,199.4598456,98.6,56.540154400000006,256.0
64657,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,137.0,53.51222512,95.5,212.48777488000002,266.0
64658,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,125.0,122.4777715,98.2,144.52222849999998,267.0
64659,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,128.0,72.05856447,97.0,184.94143553,257.0
64660,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,123.0,89.97902522,99.1,168.02097478000002,258.0
64661,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,125.0,197.7061594,97.1,62.29384060000001,260.0
64664,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,114.0,88.3187232,95.3,160.6812768,249.0
64667,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,128.0,53.13104535,91.1,209.86895465,263.0
64668,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,121.0,141.5334209,95.5,114.46657909999999,256.0
64670,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,123.0,141.0647506,93.3,110.9352494,252.0
64671,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,163,119.0,146.9515,90.9,135.0485,282.0
64672,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,123.0,79.46044099,91.9,178.53955901,258.0
64673,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,119.0,123.4175297,96.4,130.5824703,254.0
64674,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,119.0,95.27315394,95.3,158.72684606,254.0
64676,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,163,137.0,102.8018992,97.3,197.19810080000002,300.0
64679,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,123.0,188.5671275,96.9,76.4328725,265.0
64681,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,119.0,68.75294464,100.0,179.24705536,248.0
64682,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,114.0,141.6487284,100.0,107.35127159999999,249.0
64683,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,110.0,110.8948337,95.7,154.1051663,265.0
64686,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,107.0,52.17275242,81.5,196.82724758,249.0
64688,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,129,107.0,58.26749923,88.1,177.73250077,236.0
64689,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,151,128.0,223.2307658,96.6,55.7692342,279.0
64701,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,125.0,182.9950715,94.7,102.0049285,285.0
64720,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,151,118.0,141.434273,93.7,127.56572700000001,269.0
64722,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,151,107.0,285.22096,90.0,-27.22095999999999,258.0
64723,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,110.0,111.5048985,93.2,158.4951015,270.0
64724,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,107.0,96.17117117,92.0,170.82882883000002,267.0
64725,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,128.0,163.7005523,94.0,119.2994477,283.0
64726,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,128.0,353.9688542,94.3,-83.96885420000001,270.0
64728,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,110.0,61.54782498,99.7,203.45217502,265.0
64730,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,147,121.0,159.7324662,96.0,108.2675338,268.0
64733,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,155,119.0,208.1336086,96.7,65.8663914,274.0
64734,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,131.0,165.0642386,95.9,125.93576139999999,291.0
64735,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,110.0,153.2332174,94.7,98.7667826,252.0
64738,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,165,103.0,156.1378577,99.5,111.86214229999999,268.0
64739,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,114.0,106.8049065,91.3,149.19509349999998,256.0
64740,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,98.0,137.5508744,91.9,102.4491256,240.0
64741,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,135,100.0,131.6972892,100.0,103.3027108,235.0
64742,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,160,119.0,175.6001695,94.7,103.39983050000001,279.0
64744,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,142,100.0,134.9307106,96.1,107.0692894,242.0
64745,FALSE,Farmers Ins Co Inc,FARMERS INS GRP,196,171.0,258.5939148,85.0,108.4060852,367.0
